severity,finding,surface,player_id,name,position,field,ours,published,note
5,live ADP source refresh drift,draft-board,20805,Tykee Smith,S,percent_owned,70.61,70.59,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20826,Jaxon Smith-Njigba,WR,adp,5.83,5.82,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20837,Charlie Smyth,PK,adp,170.07,170.05,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20838,Durham Smythe,TE,percent_owned,0.11,0.1,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20842,L'Jarius Sneed,CB,adp,170.89,170.87,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20842,L'Jarius Sneed,CB,percent_owned,1.65,1.64,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20898,Barryn Sorrell,DE,adp,170.83,170.81,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20898,Barryn Sorrell,DE,percent_owned,0.4,0.39,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20931,Tyjae Spears,RB,adp,167.63,167.65,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20931,Tyjae Spears,RB,percent_owned,53.7,53.48,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20936,E.J. Speed,LB,percent_owned,2.47,2.45,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20939,Omar Speights,LB,adp,174.38,174.27,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20939,Omar Speights,LB,percent_owned,4.85,4.82,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20975,Robert Spillane,LB,adp,172.58,172.51,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,20975,Robert Spillane,LB,percent_owned,33.03,32.87,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21011,Amon-Ra St. Brown,WR,percent_owned,99.8,99.81,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21030,Matthew Stafford,QB,adp,79.13,79.09,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21098,Malaki Starks,S,percent_owned,8.28,8.24,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21180,Brandon Stephens,CB,adp,178.7,178.49,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21180,Brandon Stephens,CB,percent_owned,5.96,5.93,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21218,Rhamondre Stevenson,RB,adp,108.95,109.01,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21218,Rhamondre Stevenson,RB,percent_owned,86.04,86.02,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21219,Tyrique Stevenson,CB,adp,174.26,174.16,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21219,Tyrique Stevenson,CB,percent_owned,5.33,5.31,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21231,Grover Stewart,DT,adp,171.06,171.03,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21231,Grover Stewart,DT,percent_owned,2.23,2.21,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21245,M.J. Stewart,S,adp,171.52,171.48,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21253,Shemar Stewart,DE,adp,170.48,170.47,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21253,Shemar Stewart,DE,percent_owned,1.82,1.89,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21270,Tarheeb Still,CB,adp,174.78,174.67,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21270,Tarheeb Still,CB,percent_owned,3.76,3.75,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21282,Derek Stingley Jr.,CB,adp,163.95,163.23,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21282,Derek Stingley Jr.,CB,percent_owned,11.69,11.79,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21297,Eric Stokes,CB,adp,170.64,170.62,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21308,Geno Stone,S,adp,172.07,172.02,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21308,Geno Stone,S,percent_owned,4.75,4.73,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21330,Upton Stout,CB,adp,172.55,172.49,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21330,Upton Stout,CB,percent_owned,3.92,3.9,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21333,Cade Stover,TE,percent_owned,0.14,0.13,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21338,Eli Stowers,TE,adp,170.02,170.01,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21338,Eli Stowers,TE,percent_owned,1.81,1.8,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21351,Brenton Strange,TE,adp,166.26,166.27,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21351,Brenton Strange,TE,percent_owned,11.12,11.14,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21366,De'Zhaun Stribling,WR,adp,170.42,170.43,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21366,De'Zhaun Stribling,WR,percent_owned,2.27,2.29,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21375,Danny Striggow,DE,adp,171.54,171.5,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21381,Justin Strnad,LB,adp,174.7,174.59,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21381,Justin Strnad,LB,percent_owned,4.93,4.91,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21431,Treydan Stukes,S,percent_owned,3.61,3.59,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21439,Danny Stutsman,LB,percent_owned,3.94,3.92,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21442,Sonny Styles,LB,adp,168.43,168.47,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21442,Sonny Styles,LB,percent_owned,38.54,38.35,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21444,Lorenzo Styles Jr.,S,adp,170.42,170.41,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21444,Lorenzo Styles Jr.,S,percent_owned,1.64,1.63,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21510,Pat Surtain II,CB,adp,157.96,157.64,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21510,Pat Surtain II,CB,percent_owned,22.35,22.48,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21520,Courtland Sutton,WR,adp,85.25,85.28,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21520,Courtland Sutton,WR,percent_owned,90.39,90.38,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21558,Josh Sweat,LB,adp,175.96,175.79,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21558,Josh Sweat,LB,percent_owned,6.33,6.3,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21559,Montez Sweat,DE,adp,175.02,174.88,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21559,Montez Sweat,DE,percent_owned,23.04,22.91,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21560,T'Vondre Sweat,DT,adp,170.48,170.47,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21560,T'Vondre Sweat,DT,percent_owned,3.26,3.24,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21575,D'Andre Swift,RB,adp,70.78,70.84,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21575,D'Andre Swift,RB,percent_owned,91.71,91.7,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21628,Michael Taaffe,S,adp,171.04,171.01,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21639,Tua Tagovailoa,QB,adp,170.64,170.63,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21664,T.J. Tampa,CB,adp,171.5,171.46,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21688,Teair Tart,DT,adp,177.3,177.07,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21688,Teair Tart,DT,percent_owned,2.83,2.81,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21700,Carnell Tate,WR,adp,67.58,67.64,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21700,Carnell Tate,WR,percent_owned,94.36,94.35,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21733,Alontae Taylor,CB,adp,180.28,180.04,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21733,Alontae Taylor,CB,percent_owned,21.87,21.76,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21774,Ja'Sir Taylor,CB,adp,171.43,171.39,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21811,Patrick Taylor,RB,percent_owned,0.04,0.03,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21842,Cam Taylor-Britt,CB,adp,170.89,170.87,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21843,Dadrion Taylor-Demerson,S,adp,177.03,176.85,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21843,Dadrion Taylor-Demerson,S,percent_owned,4.84,4.81,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21880,A.J. Terrell,CB,adp,181.53,181.25,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21880,A.J. Terrell,CB,percent_owned,18.51,18.35,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21881,Avieon Terrell,CB,percent_owned,1.88,1.87,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21916,Kayvon Thibodeaux,LB,adp,173.35,173.25,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21916,Kayvon Thibodeaux,LB,percent_owned,5.78,5.75,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21920,Dillon Thieneman,S,adp,173.41,173.33,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21920,Dillon Thieneman,S,percent_owned,13.03,12.97,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21935,Azareye'h Thomas,CB,adp,171.53,171.5,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21941,Brian Thomas Jr.,WR,adp,100.34,100.36,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21941,Brian Thomas Jr.,WR,percent_owned,87.49,87.48,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21977,Drake Thomas,LB,adp,175.61,175.47,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21977,Drake Thomas,LB,percent_owned,8.38,8.34,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,21995,Ian Thomas,TE,adp,170.04,170.03,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22021,Juanyeh Thomas,S,adp,170.98,170.96,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22065,R Mason Thomas,DE,adp,170.74,170.72,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22065,R Mason Thomas,DE,percent_owned,1.82,1.81,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22087,Solomon Thomas,DT,adp,171.04,171.01,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22163,Jalen Thompson,S,adp,178.98,178.76,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22163,Jalen Thompson,S,percent_owned,15.49,15.42,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22228,Corey Thornton,CB,adp,170.43,170.42,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22241,Tyquan Thornton,WR,percent_owned,0.6,0.59,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22284,Dondrea Tillman,LB,adp,171.35,171.32,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22322,Henry To'oTo'o,LB,adp,175.51,175.37,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22322,Henry To'oTo'o,LB,percent_owned,10.02,9.98,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22340,Tommy Togiai,DT,adp,181.85,181.48,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22340,Tommy Togiai,DT,percent_owned,16.45,16.35,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22346,Jalen Tolbert,WR,adp,170.24,170.23,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22372,Dalvin Tomlinson,DT,adp,175.55,175.37,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22383,Khyiris Tonga,DT,adp,171.32,171.28,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22383,Khyiris Tonga,DT,percent_owned,0.69,0.68,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22385,Jake Tonges,TE,percent_owned,2.62,2.64,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22445,Tyrone Tracy Jr.,RB,percent_owned,11.51,11.52,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22446,Dante Trader Jr.,S,adp,170.68,170.66,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22446,Dante Trader Jr.,S,percent_owned,3.77,3.75,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22455,Drue Tranquill,LB,adp,176.54,176.37,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22455,Drue Tranquill,LB,percent_owned,13.15,13.08,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22484,Brycen Tremayne,WR,percent_owned,0.04,0.03,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22486,Tommy Tremble,TE,adp,170.03,170.02,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22486,Tommy Tremble,TE,percent_owned,0.28,0.27,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22511,Jeremiah Trotter Jr.,LB,percent_owned,1.48,1.47,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22512,Josiah Trotter,LB,percent_owned,5.51,5.48,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22562,Sean Tucker,RB,adp,170.21,170.19,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22562,Sean Tucker,RB,percent_owned,0.71,0.7,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22566,Tre Tucker,WR,adp,168.31,168.3,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22566,Tre Tucker,WR,percent_owned,10.54,10.57,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22582,JT Tuimoloau,DE,adp,171.08,171.05,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22591,Tuli Tuipulotu,LB,adp,156.11,155.57,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22591,Tuli Tuipulotu,LB,percent_owned,47.19,47.17,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22607,Josh Tupou,DT,adp,174.07,173.94,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22622,DJ Turner II,CB,adp,172.5,172.44,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22622,DJ Turner II,CB,percent_owned,3.76,3.75,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22623,Dallas Turner,LB,adp,161.96,161.91,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22623,Dallas Turner,LB,percent_owned,40.27,40.13,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22642,Jordan Turner,LB,adp,170.61,170.59,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22642,Jordan Turner,LB,percent_owned,0.66,0.65,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22645,Kobie Turner,DE,adp,173.71,173.6,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22645,Kobie Turner,DE,percent_owned,9.85,9.8,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22660,Payton Turner,DE,percent_owned,0.32,0.31,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22683,Bhayshul Tuten,RB,adp,75.7,75.75,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22691,Shy Tuttle,DT,adp,170.72,170.7,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22715,Jordyn Tyson,WR,adp,96.98,96.99,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22718,Joshua Uche,LB,adp,170.8,170.77,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22718,Joshua Uche,LB,percent_owned,1.11,1.1,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22736,Princely Umanmielen,LB,percent_owned,0.48,0.39,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22777,Eyioma Uwazurike,DE,adp,171.34,171.29,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22777,Eyioma Uwazurike,DE,percent_owned,0.43,0.51,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22790,Marquez Valdes-Scantling,WR,adp,169.99,169.98,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22815,Andrew Van Ginkel,LB,adp,136.58,137.03,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22815,Andrew Van Ginkel,LB,percent_owned,66.51,66.3,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
5,live ADP source refresh drift,draft-board,22820,Lukas Van Ness,DE,adp,175.36,175.21,DB snapshot is 2026-07-28T17:38:31.888534+00:00; published ESPN ownership data was fetched during this audit.
